,dateRep,deaths,countriesAndTerritories,flag
204,2020-03-12,0,Armenia,0.0
278,2020-03-12,3,Australia,0.0
361,2020-03-12,0,Austria,0.0
443,2020-03-12,0,Azerbaijan,0.0
525,2020-03-12,0,Bahrain,0.0
618,2020-03-12,0,Belarus,0.0
695,2020-03-12,3,Belgium,0.0
795,2020-03-12,0,Bolivia,0.0
804,2020-03-12,0,Bosnia_and_Herzegovina,0.0
816,2020-03-12,0,Brazil,0.0
896,2020-03-12,0,Brunei_Darussalam,0.0
908,2020-03-12,1,Bulgaria,0.0
919,2020-03-12,0,Burkina_Faso,0.0
930,2020-03-12,0,Cambodia,0.0
1015,2020-03-12,1,Canada,0.0
1177,2020-03-12,0,Chile,0.0
1195,2020-03-12,3172,China,45.0
1277,2020-03-12,0,Colombia,0.0
1297,2020-03-12,0,Costa_Rica,0.0
1310,2020-03-12,0,Cote_dIvoire,0.0
1321,2020-03-12,0,Croatia,0.0
1398,2020-03-12,0,Cuba,0.0
1408,2020-03-12,0,Cyprus,0.0
1420,2020-03-12,0,Czech_Republic,0.0
1513,2020-03-12,0,Denmark,0.0
1752,2020-03-12,1,Egypt,0.0
1844,2020-03-12,0,Estonia,0.0
1944,2020-03-12,0,Finland,0.0
2023,2020-03-12,48,France,0.0
2124,2020-03-12,0,Georgia,0.0
2204,2020-03-12,3,Germany,0.0
2299,2020-03-12,1,Greece,0.0
2423,2020-03-12,0,Honduras,0.0
2434,2020-03-12,0,Hungary,0.0
2451,2020-03-12,0,Iceland,0.0
2534,2020-03-12,0,India,0.0
2615,2020-03-12,1,Indonesia,0.0
2692,2020-03-12,354,Iran,7.0
2775,2020-03-12,8,Iraq,0.0
2856,2020-03-12,1,Ireland,0.0
2939,2020-03-12,0,Israel,0.0
3019,2020-03-12,827,Italy,8.0
3101,2020-03-12,0,Jamaica,0.0
3112,2020-03-12,15,Japan,0.0
3232,2020-03-12,0,Kuwait,0.0
3316,2020-03-12,0,Latvia,0.0
3331,2020-03-12,2,Lebanon,0.0
3417,2020-03-12,0,Liechtenstein,0.0
3428,2020-03-12,0,Lithuania,0.0
3502,2020-03-12,0,Luxembourg,0.0
3581,2020-03-12,0,Malaysia,0.0
3662,2020-03-12,0,Maldives,0.0
3676,2020-03-12,0,Malta,0.0
3700,2020-03-12,0,Mexico,0.0
3775,2020-03-12,0,Moldova,0.0
3873,2020-03-12,1,Morocco,0.0
3965,2020-03-12,5,Netherlands,0.0
4279,2020-03-12,0,Norway,0.0
4439,2020-03-12,0,Pakistan,0.0
4516,2020-03-12,0,Palestine,0.0
4532,2020-03-12,1,Panama,0.0
4558,2020-03-12,0,Peru,0.0
4573,2020-03-12,2,Philippines,0.0
4652,2020-03-12,0,Poland,0.0
4669,2020-03-12,0,Portugal,0.0
4688,2020-03-12,0,Qatar,0.0
4768,2020-03-12,0,Romania,0.0
4849,2020-03-12,0,Russia,0.0
4944,2020-03-12,3,San_Marino,0.0
5026,2020-03-12,0,Saudi_Arabia,0.0
5056,2020-03-12,0,Serbia,0.0
5077,2020-03-12,0,Singapore,0.0
5160,2020-03-12,0,Slovakia,0.0
5175,2020-03-12,0,Slovenia,0.0
5198,2020-03-12,0,South_Africa,0.0
5213,2020-03-12,66,South_Korea,0.0
5296,2020-03-12,47,Spain,0.0
5379,2020-03-12,0,Sri_Lanka,0.0
5465,2020-03-12,1,Sweden,0.0
5548,2020-03-12,4,Switzerland,0.0
5631,2020-03-12,1,Taiwan,0.0
5711,2020-03-12,1,Thailand,0.0
5808,2020-03-12,0,Tunisia,0.0
5820,2020-03-12,0,Turkey,0.0
5918,2020-03-12,6,United_Kingdom,0.0
6007,2020-03-12,30,United_States_of_America,0.0
6113,2020-03-12,0,Vietnam,0.0
82,2020-03-13,1,Albania,0.0
96,2020-03-13,1,Algeria,0.0
187,2020-03-13,1,Argentina,0.0
203,2020-03-13,0,Armenia,0.0
277,2020-03-13,3,Australia,0.0
360,2020-03-13,1,Austria,0.0
442,2020-03-13,0,Azerbaijan,0.0
524,2020-03-13,0,Bahrain,0.0
617,2020-03-13,0,Belarus,0.0
694,2020-03-13,3,Belgium,0.0
784,2020-03-13,0,Bhutan,0.0
794,2020-03-13,0,Bolivia,0.0
803,2020-03-13,0,Bosnia_and_Herzegovina,0.0
815,2020-03-13,0,Brazil,0.0
895,2020-03-13,0,Brunei_Darussalam,0.0
907,2020-03-13,1,Bulgaria,0.0
929,2020-03-13,0,Cambodia,0.0
1014,2020-03-13,1,Canada,0.0
1176,2020-03-13,0,Chile,0.0
1194,2020-03-13,3179,China,46.0
1296,2020-03-13,0,Costa_Rica,0.0
1320,2020-03-13,0,Croatia,0.0
1419,2020-03-13,0,Czech_Republic,0.0
1512,2020-03-13,0,Denmark,0.0
1751,2020-03-13,2,Egypt,0.0
1843,2020-03-13,0,Estonia,0.0
1943,2020-03-13,0,Finland,0.0
2022,2020-03-13,61,France,0.0
2108,2020-03-13,0,Gabon,0.0
2123,2020-03-13,0,Georgia,0.0
2203,2020-03-13,5,Germany,0.0
2285,2020-03-13,0,Ghana,0.0
2298,2020-03-13,1,Greece,0.0
2403,2020-03-13,1,Guyana,0.0
2433,2020-03-13,0,Hungary,0.0
2450,2020-03-13,0,Iceland,0.0
2533,2020-03-13,1,India,0.0
2691,2020-03-13,429,Iran,8.0
2774,2020-03-13,8,Iraq,0.0
2855,2020-03-13,1,Ireland,0.0
2938,2020-03-13,0,Israel,0.0
3018,2020-03-13,1016,Italy,9.0
3100,2020-03-13,0,Jamaica,0.0
3111,2020-03-13,19,Japan,0.0
3231,2020-03-13,0,Kuwait,0.0
3315,2020-03-13,0,Latvia,0.0
3330,2020-03-13,2,Lebanon,0.0
3416,2020-03-13,0,Liechtenstein,0.0
3501,2020-03-13,0,Luxembourg,0.0
3580,2020-03-13,0,Malaysia,0.0
3675,2020-03-13,0,Malta,0.0
3699,2020-03-13,0,Mexico,0.0
3774,2020-03-13,0,Moldova,0.0
3872,2020-03-13,1,Morocco,0.0
3964,2020-03-13,5,Netherlands,0.0
4203,2020-03-13,0,North_Macedonia,0.0
4278,2020-03-13,1,Norway,0.0
4438,2020-03-13,0,Pakistan,0.0
4531,2020-03-13,1,Panama,0.0
4545,2020-03-13,0,Paraguay,0.0
4557,2020-03-13,0,Peru,0.0
4572,2020-03-13,2,Philippines,0.0
4651,2020-03-13,1,Poland,0.0
4668,2020-03-13,0,Portugal,0.0
4767,2020-03-13,0,Romania,0.0
4848,2020-03-13,0,Russia,0.0
4933,2020-03-13,0,Saint_Vincent_and_the_Grenadines,0.0
4943,2020-03-13,5,San_Marino,0.0
5025,2020-03-13,0,Saudi_Arabia,0.0
5042,2020-03-13,0,Senegal,0.0
5055,2020-03-13,0,Serbia,0.0
5076,2020-03-13,0,Singapore,0.0
5159,2020-03-13,0,Slovakia,0.0
5174,2020-03-13,0,Slovenia,0.0
5197,2020-03-13,0,South_Africa,0.0
5212,2020-03-13,67,South_Korea,0.0
5295,2020-03-13,84,Spain,0.0
5378,2020-03-13,0,Sri_Lanka,0.0
5464,2020-03-13,1,Sweden,0.0
5547,2020-03-13,4,Switzerland,0.0
5630,2020-03-13,1,Taiwan,0.0
5797,2020-03-13,0,Trinidad_and_Tobago,0.0
5807,2020-03-13,0,Tunisia,0.0
5819,2020-03-13,0,Turkey,0.0
5829,2020-03-13,0,Ukraine,0.0
5839,2020-03-13,0,United_Arab_Emirates,0.0
5917,2020-03-13,10,United_Kingdom,0.0
6006,2020-03-13,40,United_States_of_America,0.0
6112,2020-03-13,0,Vietnam,0.0
81,2020-03-14,1,Albania,0.0
95,2020-03-14,2,Algeria,0.0
172,2020-03-14,0,Andorra,0.0
186,2020-03-14,2,Argentina,0.0
202,2020-03-14,0,Armenia,0.0
276,2020-03-14,3,Australia,0.0
359,2020-03-14,1,Austria,0.0
523,2020-03-14,0,Bahrain,0.0
693,2020-03-14,3,Belgium,0.0
793,2020-03-14,0,Bolivia,0.0
814,2020-03-14,0,Brazil,0.0
894,2020-03-14,0,Brunei_Darussalam,0.0
906,2020-03-14,1,Bulgaria,0.0
1013,2020-03-14,1,Canada,0.0
1175,2020-03-14,0,Chile,0.0
1193,2020-03-14,3194,China,47.0
1276,2020-03-14,0,Colombia,0.0
1295,2020-03-14,0,Costa_Rica,0.0
1319,2020-03-14,0,Croatia,0.0
1397,2020-03-14,0,Cuba,0.0
1407,2020-03-14,0,Cyprus,0.0
1418,2020-03-14,0,Czech_Republic,0.0
1501,2020-03-14,0,Democratic_Republic_of_the_Congo,0.0
1511,2020-03-14,0,Denmark,0.0
1598,2020-03-14,0,Dominican_Republic,0.0
1672,2020-03-14,1,Ecuador,0.0
1750,2020-03-14,2,Egypt,0.0
1842,2020-03-14,0,Estonia,0.0
1928,2020-03-14,0,Ethiopia,0.0
2021,2020-03-14,79,France,0.0
2122,2020-03-14,0,Georgia,0.0
2202,2020-03-14,5,Germany,0.0
2297,2020-03-14,1,Greece,0.0
2395,2020-03-14,0,Guinea,0.0
2422,2020-03-14,0,Honduras,0.0
2432,2020-03-14,0,Hungary,0.0
2449,2020-03-14,0,Iceland,0.0
2532,2020-03-14,2,India,0.0
2614,2020-03-14,4,Indonesia,0.0
2690,2020-03-14,514,Iran,9.0
2773,2020-03-14,9,Iraq,0.0
2854,2020-03-14,1,Ireland,0.0
2937,2020-03-14,0,Israel,0.0
3017,2020-03-14,1268,Italy,10.0
3099,2020-03-14,0,Jamaica,0.0
3110,2020-03-14,21,Japan,0.0
3214,2020-03-14,0,Kenya,0.0
3230,2020-03-14,0,Kuwait,0.0
3314,2020-03-14,0,Latvia,0.0
3415,2020-03-14,0,Liechtenstein,0.0
3427,2020-03-14,0,Lithuania,0.0
3500,2020-03-14,1,Luxembourg,0.0
3579,2020-03-14,0,Malaysia,0.0
3661,2020-03-14,0,Maldives,0.0
3674,2020-03-14,0,Malta,0.0
3698,2020-03-14,0,Mexico,0.0
3773,2020-03-14,0,Moldova,0.0
3871,2020-03-14,1,Morocco,0.0
3963,2020-03-14,5,Netherlands,0.0
4049,2020-03-14,0,New_Zealand,0.0
4202,2020-03-14,0,North_Macedonia,0.0
4277,2020-03-14,1,Norway,0.0
4360,2020-03-14,0,Oman,0.0
4437,2020-03-14,0,Pakistan,0.0
4515,2020-03-14,0,Palestine,0.0
4530,2020-03-14,1,Panama,0.0
4544,2020-03-14,0,Paraguay,0.0
4556,2020-03-14,0,Peru,0.0
4571,2020-03-14,6,Philippines,0.0
4650,2020-03-14,2,Poland,0.0
4667,2020-03-14,0,Portugal,0.0
4687,2020-03-14,0,Qatar,0.0
4766,2020-03-14,0,Romania,0.0
4847,2020-03-14,0,Russia,0.0
4942,2020-03-14,5,San_Marino,0.0
5024,2020-03-14,0,Saudi_Arabia,0.0
5041,2020-03-14,0,Senegal,0.0
5054,2020-03-14,0,Serbia,0.0
5075,2020-03-14,0,Singapore,0.0
5158,2020-03-14,0,Slovakia,0.0
5173,2020-03-14,0,Slovenia,0.0
5196,2020-03-14,0,South_Africa,0.0
5211,2020-03-14,72,South_Korea,0.0
5294,2020-03-14,121,Spain,1.0
5377,2020-03-14,0,Sri_Lanka,0.0
5451,2020-03-14,0,Sudan,0.0
5463,2020-03-14,1,Sweden,0.0
5546,2020-03-14,7,Switzerland,0.0
5629,2020-03-14,1,Taiwan,0.0
5710,2020-03-14,1,Thailand,0.0
5796,2020-03-14,0,Trinidad_and_Tobago,0.0
5806,2020-03-14,0,Tunisia,0.0
5916,2020-03-14,10,United_Kingdom,0.0
6005,2020-03-14,47,United_States_of_America,0.0
6111,2020-03-14,0,Vietnam,0.0
7,2020-03-15,0,Afghanistan,0.0
80,2020-03-15,1,Albania,0.0
94,2020-03-15,2,Algeria,0.0
177,2020-03-15,0,Antigua_and_Barbuda,0.0
185,2020-03-15,2,Argentina,0.0
201,2020-03-15,0,Armenia,0.0
275,2020-03-15,3,Australia,0.0
358,2020-03-15,1,Austria,0.0
441,2020-03-15,0,Azerbaijan,0.0
522,2020-03-15,0,Bahrain,0.0
603,2020-03-15,0,Bangladesh,0.0
692,2020-03-15,4,Belgium,0.0
783,2020-03-15,0,Bhutan,0.0
792,2020-03-15,0,Bolivia,0.0
813,2020-03-15,0,Brazil,0.0
893,2020-03-15,0,Brunei_Darussalam,0.0
905,2020-03-15,2,Bulgaria,0.0
918,2020-03-15,0,Burkina_Faso,0.0
928,2020-03-15,0,Cambodia,0.0
1002,2020-03-15,0,Cameroon,0.0
1012,2020-03-15,1,Canada,0.0
1174,2020-03-15,0,Chile,0.0
1192,2020-03-15,3203,China,48.0
1275,2020-03-15,0,Colombia,0.0
1294,2020-03-15,0,Costa_Rica,0.0
1309,2020-03-15,0,Cote_dIvoire,0.0
1318,2020-03-15,0,Croatia,0.0
1396,2020-03-15,0,Cuba,0.0
1406,2020-03-15,0,Cyprus,0.0
1417,2020-03-15,0,Czech_Republic,0.0
1500,2020-03-15,0,Democratic_Republic_of_the_Congo,0.0
1510,2020-03-15,0,Denmark,0.0
1597,2020-03-15,0,Dominican_Republic,0.0
1671,2020-03-15,2,Ecuador,0.0
1749,2020-03-15,2,Egypt,0.0
1832,2020-03-15,0,Equatorial_Guinea,0.0
1841,2020-03-15,0,Estonia,0.0
1919,2020-03-15,0,Eswatini,0.0
1927,2020-03-15,0,Ethiopia,0.0
1942,2020-03-15,0,Finland,0.0
2020,2020-03-15,91,France,0.0
2107,2020-03-15,0,Gabon,0.0
2121,2020-03-15,0,Georgia,0.0
2201,2020-03-15,8,Germany,0.0
2284,2020-03-15,0,Ghana,0.0
2296,2020-03-15,3,Greece,0.0
2384,2020-03-15,0,Guatemala,0.0
2394,2020-03-15,0,Guinea,0.0
2431,2020-03-15,0,Hungary,0.0
2448,2020-03-15,0,Iceland,0.0
2531,2020-03-15,2,India,0.0
2613,2020-03-15,4,Indonesia,0.0
2689,2020-03-15,611,Iran,10.0
2772,2020-03-15,9,Iraq,0.0
2853,2020-03-15,2,Ireland,0.0
2936,2020-03-15,0,Israel,0.0
3016,2020-03-15,1441,Italy,11.0
3109,2020-03-15,22,Japan,0.0
3195,2020-03-15,0,Jordan,0.0
3205,2020-03-15,0,Kazakhstan,0.0
3213,2020-03-15,0,Kenya,0.0
3229,2020-03-15,0,Kuwait,0.0
3313,2020-03-15,0,Latvia,0.0
3329,2020-03-15,3,Lebanon,0.0
3414,2020-03-15,0,Liechtenstein,0.0
3426,2020-03-15,0,Lithuania,0.0
3578,2020-03-15,0,Malaysia,0.0
3660,2020-03-15,0,Maldives,0.0
3673,2020-03-15,0,Malta,0.0
3686,2020-03-15,0,Mauritania,0.0
3697,2020-03-15,0,Mexico,0.0
3772,2020-03-15,0,Moldova,0.0
3785,2020-03-15,0,Monaco,0.0
3854,2020-03-15,0,Mongolia,0.0
3870,2020-03-15,1,Morocco,0.0
3884,2020-03-15,0,Namibia,0.0
3891,2020-03-15,0,Nepal,0.0
3962,2020-03-15,12,Netherlands,0.0
4048,2020-03-15,0,New_Zealand,0.0
4130,2020-03-15,0,Nigeria,0.0
4276,2020-03-15,1,Norway,0.0
4359,2020-03-15,0,Oman,0.0
4436,2020-03-15,0,Pakistan,0.0
4514,2020-03-15,0,Palestine,0.0
4529,2020-03-15,1,Panama,0.0
4555,2020-03-15,0,Peru,0.0
4570,2020-03-15,6,Philippines,0.0
4649,2020-03-15,3,Poland,0.0
4666,2020-03-15,0,Portugal,0.0
4686,2020-03-15,0,Qatar,0.0
4765,2020-03-15,0,Romania,0.0
4846,2020-03-15,0,Russia,0.0
4924,2020-03-15,0,Rwanda,0.0
4932,2020-03-15,0,Saint_Lucia,0.0
4941,2020-03-15,5,San_Marino,0.0
5023,2020-03-15,0,Saudi_Arabia,0.0
5040,2020-03-15,0,Senegal,0.0
5053,2020-03-15,0,Serbia,0.0
5066,2020-03-15,0,Seychelles,0.0
5074,2020-03-15,0,Singapore,0.0
5157,2020-03-15,0,Slovakia,0.0
5172,2020-03-15,0,Slovenia,0.0
5195,2020-03-15,0,South_Africa,0.0
5210,2020-03-15,75,South_Korea,0.0
5293,2020-03-15,136,Spain,2.0
5376,2020-03-15,0,Sri_Lanka,0.0
5450,2020-03-15,1,Sudan,0.0
5454,2020-03-15,0,Suriname,0.0
5462,2020-03-15,1,Sweden,0.0
5545,2020-03-15,11,Switzerland,0.0
5628,2020-03-15,1,Taiwan,0.0
5709,2020-03-15,1,Thailand,0.0
5786,2020-03-15,0,Togo,0.0
5795,2020-03-15,0,Trinidad_and_Tobago,0.0
5805,2020-03-15,0,Tunisia,0.0
5838,2020-03-15,0,United_Arab_Emirates,0.0
5915,2020-03-15,21,United_Kingdom,0.0
6004,2020-03-15,57,United_States_of_America,0.0
6087,2020-03-15,0,Uruguay,0.0
6102,2020-03-15,0,Venezuela,0.0
6110,2020-03-15,0,Vietnam,0.0
6,2020-03-16,0,Afghanistan,0.0
79,2020-03-16,1,Albania,0.0
93,2020-03-16,4,Algeria,0.0
171,2020-03-16,0,Andorra,0.0
184,2020-03-16,2,Argentina,0.0
200,2020-03-16,0,Armenia,0.0
274,2020-03-16,5,Australia,0.0
357,2020-03-16,1,Austria,0.0
440,2020-03-16,0,Azerbaijan,0.0
514,2020-03-16,0,Bahamas,0.0
521,2020-03-16,0,Bahrain,0.0
616,2020-03-16,0,Belarus,0.0
691,2020-03-16,4,Belgium,0.0
802,2020-03-16,0,Bosnia_and_Herzegovina,0.0
812,2020-03-16,0,Brazil,0.0
892,2020-03-16,0,Brunei_Darussalam,0.0
904,2020-03-16,2,Bulgaria,0.0
917,2020-03-16,0,Burkina_Faso,0.0
927,2020-03-16,0,Cambodia,0.0
1001,2020-03-16,0,Cameroon,0.0
1011,2020-03-16,1,Canada,0.0
1163,2020-03-16,0,Central_African_Republic,0.0
1173,2020-03-16,0,Chile,0.0
1191,2020-03-16,3217,China,49.0
1274,2020-03-16,0,Colombia,0.0
1286,2020-03-16,0,Congo,0.0
1293,2020-03-16,0,Costa_Rica,0.0
1308,2020-03-16,0,Cote_dIvoire,0.0
1317,2020-03-16,0,Croatia,0.0
1405,2020-03-16,0,Cyprus,0.0
1416,2020-03-16,0,Czech_Republic,0.0
1499,2020-03-16,0,Democratic_Republic_of_the_Congo,0.0
1509,2020-03-16,1,Denmark,0.0
1596,2020-03-16,0,Dominican_Republic,0.0
1670,2020-03-16,2,Ecuador,0.0
1748,2020-03-16,2,Egypt,0.0
1831,2020-03-16,0,Equatorial_Guinea,0.0
1840,2020-03-16,0,Estonia,0.0
1918,2020-03-16,0,Eswatini,0.0
1926,2020-03-16,0,Ethiopia,0.0
1941,2020-03-16,0,Finland,0.0
2019,2020-03-16,127,France,1.0
2106,2020-03-16,0,Gabon,0.0
2120,2020-03-16,0,Georgia,0.0
2200,2020-03-16,12,Germany,0.0
2283,2020-03-16,0,Ghana,0.0
2295,2020-03-16,4,Greece,0.0
2383,2020-03-16,1,Guatemala,0.0
2402,2020-03-16,1,Guyana,0.0
2413,2020-03-16,0,Holy_See,0.0
2421,2020-03-16,0,Honduras,0.0
2430,2020-03-16,1,Hungary,0.0
2447,2020-03-16,0,Iceland,0.0
2530,2020-03-16,2,India,0.0
2612,2020-03-16,5,Indonesia,0.0
2688,2020-03-16,724,Iran,11.0
2771,2020-03-16,9,Iraq,0.0
2852,2020-03-16,2,Ireland,0.0
2935,2020-03-16,0,Israel,0.0
3015,2020-03-16,1811,Italy,12.0
3098,2020-03-16,0,Jamaica,0.0
3108,2020-03-16,24,Japan,0.0
3194,2020-03-16,0,Jordan,0.0
3204,2020-03-16,0,Kazakhstan,0.0
3212,2020-03-16,0,Kenya,0.0
3221,2020-03-16,0,Kosovo,0.0
3228,2020-03-16,0,Kuwait,0.0
3312,2020-03-16,0,Latvia,0.0
3328,2020-03-16,3,Lebanon,0.0
3413,2020-03-16,0,Liechtenstein,0.0
3425,2020-03-16,0,Lithuania,0.0
3499,2020-03-16,1,Luxembourg,0.0
3577,2020-03-16,0,Malaysia,0.0
3659,2020-03-16,0,Maldives,0.0
3672,2020-03-16,0,Malta,0.0
3685,2020-03-16,0,Mauritania,0.0
3696,2020-03-16,0,Mexico,0.0
3771,2020-03-16,0,Moldova,0.0
3784,2020-03-16,0,Monaco,0.0
3869,2020-03-16,1,Morocco,0.0
3883,2020-03-16,0,Namibia,0.0
3961,2020-03-16,20,Netherlands,0.0
4129,2020-03-16,0,Nigeria,0.0
4201,2020-03-16,0,North_Macedonia,0.0
4275,2020-03-16,1,Norway,0.0
4358,2020-03-16,0,Oman,0.0
4435,2020-03-16,0,Pakistan,0.0
4513,2020-03-16,0,Palestine,0.0
4528,2020-03-16,1,Panama,0.0
4543,2020-03-16,0,Paraguay,0.0
4554,2020-03-16,0,Peru,0.0
4569,2020-03-16,12,Philippines,0.0
4648,2020-03-16,3,Poland,0.0
4665,2020-03-16,0,Portugal,0.0
4685,2020-03-16,0,Qatar,0.0
4764,2020-03-16,0,Romania,0.0
4845,2020-03-16,0,Russia,0.0
4923,2020-03-16,0,Rwanda,0.0
4931,2020-03-16,0,Saint_Lucia,0.0
4940,2020-03-16,7,San_Marino,0.0
5022,2020-03-16,0,Saudi_Arabia,0.0
5039,2020-03-16,0,Senegal,0.0
5052,2020-03-16,0,Serbia,0.0
5065,2020-03-16,0,Seychelles,0.0
5073,2020-03-16,0,Singapore,0.0
5156,2020-03-16,0,Slovakia,0.0
5171,2020-03-16,0,Slovenia,0.0
5194,2020-03-16,0,South_Africa,0.0
5209,2020-03-16,75,South_Korea,0.0
5292,2020-03-16,288,Spain,3.0
5375,2020-03-16,0,Sri_Lanka,0.0
5449,2020-03-16,1,Sudan,0.0
5461,2020-03-16,3,Sweden,0.0
5544,2020-03-16,13,Switzerland,0.0
5627,2020-03-16,1,Taiwan,0.0
5708,2020-03-16,1,Thailand,0.0
5785,2020-03-16,0,Togo,0.0
5794,2020-03-16,0,Trinidad_and_Tobago,0.0
5804,2020-03-16,0,Tunisia,0.0
5818,2020-03-16,0,Turkey,0.0
5828,2020-03-16,0,Ukraine,0.0
5837,2020-03-16,0,United_Arab_Emirates,0.0
5914,2020-03-16,35,United_Kingdom,0.0
6003,2020-03-16,69,United_States_of_America,0.0
6086,2020-03-16,0,Uruguay,0.0
6094,2020-03-16,0,Uzbekistan,0.0
6101,2020-03-16,0,Venezuela,0.0
6109,2020-03-16,0,Vietnam,0.0
5,2020-03-17,0,Afghanistan,0.0
78,2020-03-17,1,Albania,0.0
92,2020-03-17,4,Algeria,0.0
170,2020-03-17,0,Andorra,0.0
183,2020-03-17,2,Argentina,0.0
199,2020-03-17,0,Armenia,0.0
273,2020-03-17,5,Australia,0.0
356,2020-03-17,3,Austria,0.0
439,2020-03-17,0,Azerbaijan,0.0
513,2020-03-17,0,Bahamas,0.0
520,2020-03-17,1,Bahrain,0.0
602,2020-03-17,0,Bangladesh,0.0
615,2020-03-17,0,Belarus,0.0
690,2020-03-17,5,Belgium,0.0
773,2020-03-17,0,Benin,0.0
782,2020-03-17,0,Bhutan,0.0
791,2020-03-17,0,Bolivia,0.0
801,2020-03-17,0,Bosnia_and_Herzegovina,0.0
811,2020-03-17,0,Brazil,0.0
891,2020-03-17,0,Brunei_Darussalam,0.0
903,2020-03-17,2,Bulgaria,0.0
916,2020-03-17,0,Burkina_Faso,0.0
926,2020-03-17,0,Cambodia,0.0
1000,2020-03-17,0,Cameroon,0.0
1010,2020-03-17,4,Canada,0.0
1162,2020-03-17,0,Central_African_Republic,0.0
1172,2020-03-17,0,Chile,0.0
1190,2020-03-17,3226,China,50.0
1273,2020-03-17,0,Colombia,0.0
1285,2020-03-17,0,Congo,0.0
1292,2020-03-17,0,Costa_Rica,0.0
1307,2020-03-17,0,Cote_dIvoire,0.0
1316,2020-03-17,0,Croatia,0.0
1404,2020-03-17,0,Cyprus,0.0
1415,2020-03-17,0,Czech_Republic,0.0
1498,2020-03-17,0,Democratic_Republic_of_the_Congo,0.0
1508,2020-03-17,1,Denmark,0.0
1595,2020-03-17,0,Dominican_Republic,0.0
1669,2020-03-17,2,Ecuador,0.0
1747,2020-03-17,2,Egypt,0.0
1830,2020-03-17,0,Equatorial_Guinea,0.0
1839,2020-03-17,0,Estonia,0.0
1917,2020-03-17,0,Eswatini,0.0
1925,2020-03-17,0,Ethiopia,0.0
1940,2020-03-17,0,Finland,0.0
2018,2020-03-17,148,France,2.0
2105,2020-03-17,0,Gabon,0.0
2119,2020-03-17,0,Georgia,0.0
2199,2020-03-17,13,Germany,0.0
2282,2020-03-17,0,Ghana,0.0
2294,2020-03-17,4,Greece,0.0
2382,2020-03-17,1,Guatemala,0.0
2393,2020-03-17,0,Guinea,0.0
2401,2020-03-17,1,Guyana,0.0
2412,2020-03-17,0,Holy_See,0.0
2420,2020-03-17,0,Honduras,0.0
2429,2020-03-17,1,Hungary,0.0
2446,2020-03-17,0,Iceland,0.0
2529,2020-03-17,3,India,0.0
2611,2020-03-17,5,Indonesia,0.0
2687,2020-03-17,853,Iran,12.0
2770,2020-03-17,9,Iraq,0.0
2851,2020-03-17,2,Ireland,0.0
2934,2020-03-17,0,Israel,0.0
3014,2020-03-17,2158,Italy,13.0
3097,2020-03-17,0,Jamaica,0.0
3107,2020-03-17,28,Japan,0.0
3193,2020-03-17,0,Jordan,0.0
3203,2020-03-17,0,Kazakhstan,0.0
3211,2020-03-17,0,Kenya,0.0
3220,2020-03-17,0,Kosovo,0.0
3227,2020-03-17,0,Kuwait,0.0
3311,2020-03-17,0,Latvia,0.0
3327,2020-03-17,3,Lebanon,0.0
3406,2020-03-17,0,Liberia,0.0
3412,2020-03-17,0,Liechtenstein,0.0
3424,2020-03-17,0,Lithuania,0.0
3498,2020-03-17,1,Luxembourg,0.0
3576,2020-03-17,0,Malaysia,0.0
3658,2020-03-17,0,Maldives,0.0
3671,2020-03-17,0,Malta,0.0
3684,2020-03-17,0,Mauritania,0.0
3695,2020-03-17,0,Mexico,0.0
3770,2020-03-17,0,Moldova,0.0
3783,2020-03-17,0,Monaco,0.0
3868,2020-03-17,1,Morocco,0.0
3876,2020-03-17,0,Myanmar,0.0
3882,2020-03-17,0,Namibia,0.0
3890,2020-03-17,0,Nepal,0.0
3960,2020-03-17,24,Netherlands,0.0
4128,2020-03-17,0,Nigeria,0.0
4200,2020-03-17,0,North_Macedonia,0.0
4274,2020-03-17,3,Norway,0.0
4357,2020-03-17,0,Oman,0.0
4434,2020-03-17,0,Pakistan,0.0
4512,2020-03-17,0,Palestine,0.0
4527,2020-03-17,1,Panama,0.0
4542,2020-03-17,0,Paraguay,0.0
4553,2020-03-17,0,Peru,0.0
4568,2020-03-17,12,Philippines,0.0
4647,2020-03-17,4,Poland,0.0
4664,2020-03-17,0,Portugal,0.0
4684,2020-03-17,0,Qatar,0.0
4763,2020-03-17,0,Romania,0.0
4844,2020-03-17,0,Russia,0.0
4922,2020-03-17,0,Rwanda,0.0
4930,2020-03-17,0,Saint_Lucia,0.0
4939,2020-03-17,9,San_Marino,0.0
5021,2020-03-17,0,Saudi_Arabia,0.0
5038,2020-03-17,0,Senegal,0.0
5051,2020-03-17,0,Serbia,0.0
5064,2020-03-17,0,Seychelles,0.0
5072,2020-03-17,0,Singapore,0.0
5155,2020-03-17,0,Slovakia,0.0
5170,2020-03-17,0,Slovenia,0.0
5187,2020-03-17,0,Somalia,0.0
5193,2020-03-17,0,South_Africa,0.0
5208,2020-03-17,81,South_Korea,0.0
5291,2020-03-17,309,Spain,4.0
5374,2020-03-17,0,Sri_Lanka,0.0
5448,2020-03-17,1,Sudan,0.0
5460,2020-03-17,7,Sweden,0.0
5543,2020-03-17,14,Switzerland,0.0
5626,2020-03-17,1,Taiwan,0.0
5707,2020-03-17,1,Thailand,0.0
5784,2020-03-17,0,Togo,0.0
